person_id,mrn,medicaid_id,health_plan_id,ssn_last4,first_name,last_name,middle_initial,name_suffix,date_of_birth,age,sex_at_birth,gender_identity,gender_admin,sexual_orientation,race_codes,race_desc,ethnicity_code,ethnicity_desc,tribal_affiliation,preferred_language_code,preferred_language_desc,interpreter_needed,marital_status_code,marital_status_desc,address_line1,city,state,zip,county,phone_home,phone_type,email,insurance_code,insurance_desc,occupation,industry_naics,veteran_status,record_created_date,fhir_resource_type,data_source
0ae0dfe8-5541-4fa7-995b-0392c1c0f76e,MRN483702,MI60120337,HP277438,3845,Samuel,Brown,M,,1950-01-22,76,M,male,male,heterosexual,2106-3|2054-5,White|Black or African American,H,Hispanic or Latino,,vi,Vietnamese,true,D,Divorced,2726 River Blvd,Saginaw,MI,48660,Saginaw County,(248) 740-1322,mobile,samuel.brown25@example.com,LA30194-7,None/uninsured,Food Service Worker,722,No,2026-02-24,Patient,Synthetic-USCDI-v6
2592e947-f9be-45db-91ba-3679092726b5,MRN167092,MI41453176,HP252618,7425,Lisa,Williams,B,,1989-10-04,36,F,male,female,heterosexual,1002-5|2054-5,American Indian or Alaska Native|Black or African American,H,Hispanic or Latino,,zh,Chinese,false,S,Single,7322 Lincoln Rd,Pontiac,MI,48309,Pontiac County,(734) 274-1129,home,lisa.williams21@example.com,LA6350-8,Private insurance,Teacher,611,No,2026-02-24,Patient,Synthetic-USCDI-v6
8eb976f9-ee22-4ef7-895d-bef000a6b099,MRN489659,MI74325999,HP154103,9947,Rosa,Williams,C,,1940-04-08,85,F,male,female,heterosexual,2076-8|1002-5,Native Hawaiian or Other Pacific Islander|American Indian or Alaska Native,N,Not Hispanic or Latino,Tlingit,tl,Tagalog,false,M,Married,6916 Park St,Grand Rapids,MI,49517,Grand Rapids County,(248) 924-8191,mobile,rosa.williams68@example.com,LA30195-4,CHIP Medicaid,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
7c8c82b2-7ffd-4ece-a173-9a8f17fc8f23,MRN241169,MI96457625,HP926510,1851,Jennifer,Brown,M,,1979-06-02,46,F,female,female,heterosexual,2076-8,Native Hawaiian or Other Pacific Islander,H,Hispanic or Latino,,en,English,false,D,Divorced,179 Maple St,Lansing,MI,48976,Lansing County,(734) 606-9512,mobile,jennifer.brown34@example.com,LA17849-3,Medicaid,Healthcare Support,621,No,2026-02-24,Patient,Synthetic-USCDI-v6
9c1b4173-fd3b-48df-80ef-7c2e654deac1,MRN238147,MI90660824,HP295630,6848,Maria,Martinez,,,2018-03-01,7,F,female,female,heterosexual,2028-9|2054-5,Asian|Black or African American,H,Hispanic or Latino,,en,English,false,S,Single,509 Lake Dr,Pontiac,MI,48388,Pontiac County,(810) 912-5917,mobile,maria.martinez43@example.com,LA15652-3,Medicare,Software Developer,511,No,2026-02-24,Patient,Synthetic-USCDI-v6
7202ea70-1f7e-4b0a-85b8-2a8375590a97,MRN913494,MI93235563,HP603928,6673,James,Taylor,,,1971-11-24,54,M,male,male,heterosexual,2076-8|1002-5,Native Hawaiian or Other Pacific Islander|American Indian or Alaska Native,N,Not Hispanic or Latino,Cherokee Nation,en,English,false,M,Married,4795 Oak Ln,Lansing,MI,48976,Lansing County,(734) 226-9402,mobile,james.taylor18@example.com,LA15652-3,Medicare,Unemployed,N/A,No,2026-02-24,Patient,Synthetic-USCDI-v6
77d7523a-faba-455b-bcc6-a62928abf52e,MRN193851,MI40107431,HP264550,5095,Liam,Brown,C,,1976-05-08,49,M,female,male,bisexual,2106-3,White,N,Not Hispanic or Latino,,en,English,false,D,Divorced,8168 Park Ln,Lansing,MI,48955,Lansing County,(248) 989-5348,mobile,liam.brown56@example.com,LA17849-3,Medicaid,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
a6d006ad-9cd0-4aa5-9887-dd6413a94968,MRN272119,MI32654821,HP500504,8256,Fatima,Garcia,D,,2010-11-08,15,F,male,female,bisexual,1002-5,American Indian or Alaska Native,N,Not Hispanic or Latino,Tlingit,en,English,false,M,Married,7731 Maple Rd,Saginaw,MI,48674,Saginaw County,(906) 398-8912,mobile,fatima.garcia94@example.com,LA17849-3,Medicaid,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
da912d17-dd87-4a47-8b7c-dcea04495465,MRN727642,MI61628275,HP435236,4154,Carlos,Chen,J,,2021-07-11,4,M,male,male,heterosexual,2054-5|2076-8,Black or African American|Native Hawaiian or Other Pacific Islander,H,Hispanic or Latino,,en,English,false,M,Married,5333 Park Way,Flint,MI,48554,Flint County,(248) 731-2274,mobile,carlos.chen33@example.com,LA30196-2,Other public insurance,Security Guard,561,Yes,2026-02-24,Patient,Synthetic-USCDI-v6
20685c9b-0700-4154-b9da-9841bee7ab91,MRN166158,MI37636059,HP730210,9233,Yuki,Jackson,J,,1958-02-17,68,F,female,female,heterosexual,2076-8|1002-5,Native Hawaiian or Other Pacific Islander|American Indian or Alaska Native,H,Hispanic or Latino,Cherokee Nation,fr,French,true,M,Married,9672 Maple St,Dearborn,MI,48171,Dearborn County,(906) 796-4480,mobile,yuki.jackson34@example.com,LA15652-3,Medicare,Construction Worker,236,No,2026-02-24,Patient,Synthetic-USCDI-v6
b581b153-6426-4cca-9964-d46f0dbda136,MRN524346,MI12200171,HP672094,4120,James,Khan,S,,2016-08-09,9,M,male,male,homosexual,2076-8,Native Hawaiian or Other Pacific Islander,H,Hispanic or Latino,,en,English,false,S,Single,3923 Maple Rd,Flint,MI,48517,Flint County,(248) 890-4108,work,james.khan25@example.com,LA17849-3,Medicaid,Teacher,611,No,2026-02-24,Patient,Synthetic-USCDI-v6
bfd128c0-06a8-48d9-94f1-169a5a50ef3a,MRN183311,MI47457465,HP869176,3204,Grace,Johnson,C,,2008-10-07,17,F,female,female,unknown,2054-5|2028-9,Black or African American|Asian,N,Not Hispanic or Latino,,en,English,false,S,Single,6717 Elm Rd,Lansing,MI,48957,Lansing County,(810) 875-2191,home,grace.johnson87@example.com,LA30194-7,None/uninsured,Healthcare Support,621,No,2026-02-24,Patient,Synthetic-USCDI-v6
e94b299a-78ee-4441-9e2b-a0b1195318de,MRN620538,MI13562787,HP241013,6208,Ana,Williams,S,Sr.,1972-09-14,53,F,male,female,heterosexual,2106-3,White,N,Not Hispanic or Latino,,en,English,false,S,Single,1341 Oak Ave,Detroit,MI,48222,Detroit County,(734) 351-5476,mobile,ana.williams96@example.com,LA17849-3,Medicaid,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
fd5100a5-df66-4736-83ef-8da8c454de64,MRN888022,MI83682186,HP743325,6487,Ana,Thomas,,,2021-01-06,5,F,male,female,heterosexual,2054-5|1002-5,Black or African American|American Indian or Alaska Native,N,Not Hispanic or Latino,Sioux,en,English,false,M,Married,7560 River Ave,Lansing,MI,48960,Lansing County,(616) 618-5766,mobile,ana.thomas42@example.com,LA6350-8,Private insurance,Retail Associate,441,No,2026-02-24,Patient,Synthetic-USCDI-v6
1bea13ad-4aa0-4ce4-9983-de570e33bde3,MRN735175,MI38621688,HP937132,1201,Marcus,Thomas,C,Sr.,2025-06-21,0,M,transgender-male,male,heterosexual,2106-3|1002-5,White|American Indian or Alaska Native,N,Not Hispanic or Latino,Sioux,es,Spanish,true,D,Divorced,4881 Lincoln Ln,Pontiac,MI,48353,Pontiac County,(313) 279-6806,home,marcus.thomas25@example.com,LA15652-3,Medicare,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
cab9e271-b930-497a-8099-dee535c986cb,MRN467136,MI74598804,HP159651,2249,William,Williams,A,,2024-03-27,1,M,male,male,heterosexual,2076-8|2106-3,Native Hawaiian or Other Pacific Islander|White,N,Not Hispanic or Latino,,vi,Vietnamese,false,S,Single,6886 Washington Ct,Dearborn,MI,48163,Dearborn County,(517) 827-1146,mobile,william.williams89@example.com,LA30196-2,Other public insurance,Food Service Worker,722,No,2026-02-24,Patient,Synthetic-USCDI-v6
9c6b047a-f0d0-41de-9d68-e1677b592301,MRN109169,MI86064830,HP946386,8351,Ana,Taylor,,,2004-08-08,21,F,male,female,homosexual,2076-8,Native Hawaiian or Other Pacific Islander,N,Not Hispanic or Latino,,en,English,false,W,Widowed,5725 Maple Ct,Warren,MI,48075,Warren County,(616) 902-5883,work,ana.taylor74@example.com,LA6350-8,Private insurance,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
0e7e42a9-78a6-43e2-ad3f-4d7fa130c5c8,MRN829272,MI42089837,HP358871,9040,Nadia,Khan,C,,1996-04-28,29,F,female,female,heterosexual,2076-8,Native Hawaiian or Other Pacific Islander,N,Not Hispanic or Latino,,en,English,false,M,Married,6918 Pine St,Pontiac,MI,48366,Pontiac County,(810) 468-3503,work,nadia.khan69@example.com,LA17849-3,Medicaid,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
a03d9ee4-48ed-4cb2-b79b-c8d9e82bee70,MRN605407,MI29896129,HP796875,2606,David,Smith,A,,2013-09-21,12,M,female,male,heterosexual,2106-3|2054-5,White|Black or African American,N,Not Hispanic or Latino,,en,English,false,M,Married,9118 Elm St,Dearborn,MI,48117,Dearborn County,(616) 714-2297,home,david.smith62@example.com,LA17849-3,Medicaid,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
72880e64-59b9-4f1a-9ac5-2f71fc07ee64,MRN845616,MI64788938,HP990555,2593,Emma,Jackson,S,,1979-05-11,46,F,female,female,heterosexual,1002-5|2054-5,American Indian or Alaska Native|Black or African American,N,Not Hispanic or Latino,Sioux,en,English,false,M,Married,8998 Maple St,Warren,MI,48058,Warren County,(248) 509-7629,mobile,emma.jackson91@example.com,LA17849-3,Medicaid,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
9ecb4f99-062f-4791-9ced-0c9639ba9055,MRN495008,MI99234564,HP135958,8756,Linda,Thomas,T,,1962-02-06,64,F,transgender-female,female,heterosexual,1002-5,American Indian or Alaska Native,N,Not Hispanic or Latino,Aleut,es,Spanish,true,M,Married,5502 Cedar Rd,Flint,MI,48535,Flint County,(616) 387-9951,mobile,linda.thomas28@example.com,LA6350-8,Private insurance,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
10e8254a-2911-4254-ae52-a22e16cc5088,MRN338701,MI62095609,HP799358,6703,Marcus,Brown,J,,1946-07-12,79,M,female,male,heterosexual,2076-8|2054-5,Native Hawaiian or Other Pacific Islander|Black or African American,N,Not Hispanic or Latino,,en,English,false,S,Single,2510 Cedar Blvd,Dearborn,MI,48116,Dearborn County,(906) 613-2908,mobile,marcus.brown95@example.com,LA30196-2,Other public insurance,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
4b0d054e-1dd9-4c2a-9573-aec3c36a0136,MRN261188,MI95481247,HP246508,3774,Noah,Thomas,A,,2010-12-05,15,M,male,male,heterosexual,1002-5|2076-8,American Indian or Alaska Native|Native Hawaiian or Other Pacific Islander,H,Hispanic or Latino,Tlingit,en,English,false,W,Widowed,1739 Main Dr,Warren,MI,48094,Warren County,(734) 708-2560,home,noah.thomas65@example.com,LA17849-3,Medicaid,Healthcare Support,621,No,2026-02-24,Patient,Synthetic-USCDI-v6
dec8adbb-7da7-4eee-9a6a-19932f040865,MRN869086,MI69770079,HP463793,1874,David,Smith,S,,2010-05-17,15,M,male,male,heterosexual,2106-3|2076-8,White|Native Hawaiian or Other Pacific Islander,N,Not Hispanic or Latino,,es,Spanish,false,M,Married,1425 Cedar Ln,Dearborn,MI,48183,Dearborn County,(810) 232-8846,home,david.smith47@example.com,LA17849-3,Medicaid,Healthcare Support,621,No,2026-02-24,Patient,Synthetic-USCDI-v6
3a073ac6-867f-4b7e-89e9-38d5470b5187,MRN306890,MI49646754,HP328369,4200,Maria,Taylor,,,1962-10-20,63,F,male,female,heterosexual,2028-9,Asian,N,Not Hispanic or Latino,,fr,French,true,M,Married,8242 River Way,Ann Arbor,MI,48199,Ann Arbor County,(313) 352-5348,mobile,maria.taylor82@example.com,LA17849-3,Medicaid,Unemployed,N/A,No,2026-02-24,Patient,Synthetic-USCDI-v6
626af49c-5133-4312-9ced-04cbd07a1272,MRN142920,MI24294698,HP643724,2982,Priya,Brown,,,2022-05-12,3,F,female,female,bisexual,2106-3|1002-5,White|American Indian or Alaska Native,N,Not Hispanic or Latino,Cherokee Nation,es,Spanish,false,D,Divorced,8704 Main Dr,Warren,MI,48016,Warren County,(906) 522-3821,mobile,priya.brown60@example.com,LA15652-3,Medicare,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
ec34db67-ce01-4cfe-a630-34ea6d819a30,MRN293784,MI52885390,HP795064,1371,Sarah,Martinez,B,,2017-01-25,9,UNK,female,unknown,heterosexual,2106-3|2054-5,White|Black or African American,N,Not Hispanic or Latino,,en,English,false,W,Widowed,1045 Washington Ave,Warren,MI,48097,Warren County,(248) 598-8368,work,sarah.martinez51@example.com,LA15652-3,Medicare,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
f4c25d95-4e64-4be4-84cc-66037ca69730,MRN684453,MI24055844,HP758913,1132,Nadia,Chen,,,1958-06-20,67,F,male,female,heterosexual,2054-5,Black or African American,N,Not Hispanic or Latino,,en,English,false,D,Divorced,1893 Elm Blvd,Pontiac,MI,48348,Pontiac County,(313) 925-7477,mobile,nadia.chen26@example.com,LA17849-3,Medicaid,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
e0471717-7fe8-45d8-9f2e-e26e3ce6cd20,MRN225669,MI17685103,HP932730,1631,Robert,Khan,S,,2019-08-13,6,M,male,male,heterosexual,2106-3|2054-5,White|Black or African American,N,Not Hispanic or Latino,,en,English,false,W,Widowed,7290 Lake Way,Pontiac,MI,48357,Pontiac County,(906) 343-2704,mobile,robert.khan72@example.com,LA6350-8,Private insurance,Food Service Worker,722,No,2026-02-24,Patient,Synthetic-USCDI-v6
375f4cda-602e-4352-bbc1-6737017d4a63,MRN525990,MI14401255,HP138985,6698,William,Smith,C,,1987-04-16,38,M,male,male,heterosexual,1002-5,American Indian or Alaska Native,N,Not Hispanic or Latino,Aleut,es,Spanish,false,M,Married,5964 River Dr,Grand Rapids,MI,49534,Grand Rapids County,(734) 854-1442,home,william.smith34@example.com,LA17849-3,Medicaid,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
81abaae3-ed9d-4781-aab1-11beb65d3398,MRN310109,MI48307876,HP313538,9681,Michael,Johnson,A,,1950-01-25,76,M,male,male,heterosexual,2054-5,Black or African American,N,Not Hispanic or Latino,,en,English,false,S,Single,6361 Washington Rd,Kalamazoo,MI,49085,Kalamazoo County,(517) 593-9704,work,michael.johnson77@example.com,LA6350-8,Private insurance,Software Developer,511,No,2026-02-24,Patient,Synthetic-USCDI-v6
f2e09142-a29a-45fa-8103-aba1b127415c,MRN261788,MI33145776,HP718979,8739,Wei,Jackson,L,,1958-03-24,67,UNK,male,unknown,heterosexual,2106-3|1002-5,White|American Indian or Alaska Native,N,Not Hispanic or Latino,Aleut,zh,Chinese,true,S,Single,8666 Maple Blvd,Dearborn,MI,48103,Dearborn County,(313) 728-3489,mobile,wei.jackson36@example.com,LA15652-3,Medicare,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
58197288-b00f-45f4-8abd-724830e090ad,MRN327152,MI58887245,HP743974,3022,Priya,Garcia,S,,1960-09-15,65,F,non-binary,female,heterosexual,1002-5,American Indian or Alaska Native,H,Hispanic or Latino,,tl,Tagalog,false,S,Single,8984 Cedar Rd,Flint,MI,48599,Flint County,(906) 267-2339,mobile,priya.garcia69@example.com,LA6350-8,Private insurance,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
d5d131a9-f171-471a-b59a-a61a85518411,MRN120466,MI12239573,HP880845,6078,Marcus,Williams,A,,1960-10-07,65,M,female,male,heterosexual,2028-9,Asian,H,Hispanic or Latino,,en,English,false,S,Single,9401 Lincoln Way,Ann Arbor,MI,48196,Ann Arbor County,(906) 420-5402,home,marcus.williams91@example.com,LA6350-8,Private insurance,Healthcare Support,621,No,2026-02-24,Patient,Synthetic-USCDI-v6
5cd53baf-4d7a-43ac-a815-e3ae1ecd6b7f,MRN328839,MI36890302,HP316111,2754,William,Martinez,,,1971-01-16,55,M,male,male,heterosexual,2076-8|1002-5,Native Hawaiian or Other Pacific Islander|American Indian or Alaska Native,N,Not Hispanic or Latino,Aleut,es,Spanish,true,D,Divorced,2793 Cedar Rd,Dearborn,MI,48162,Dearborn County,(810) 213-7790,mobile,william.martinez35@example.com,LA17849-3,Medicaid,Retail Associate,441,No,2026-02-24,Patient,Synthetic-USCDI-v6
dc3ca0a1-f5bb-45af-ae37-c22820e75c2d,MRN579694,MI46349129,HP940734,4498,Yuki,Garcia,R,,1960-07-23,65,F,female,female,heterosexual,2106-3,White,N,Not Hispanic or Latino,,en,English,false,M,Married,8832 Cedar Dr,Ann Arbor,MI,48196,Ann Arbor County,(734) 495-6201,mobile,yuki.garcia34@example.com,LA17849-3,Medicaid,Construction Worker,236,No,2026-02-24,Patient,Synthetic-USCDI-v6
a96b4121-f3c5-4ff8-b6b4-7f01778bbca2,MRN829824,MI62266199,HP202792,1029,Michael,Chen,A,,2023-02-18,3,M,female,male,heterosexual,1002-5,American Indian or Alaska Native,N,Not Hispanic or Latino,Navajo Nation,es,Spanish,true,S,Single,8571 River Rd,Warren,MI,48015,Warren County,(517) 990-7107,mobile,michael.chen67@example.com,LA6350-8,Private insurance,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
ae386c6d-c8f3-4d62-8d04-a85f0b2d2390,MRN274582,MI53125992,HP623027,6032,Destiny,Garcia,R,,1963-11-24,62,F,male,female,heterosexual,2076-8,Native Hawaiian or Other Pacific Islander,N,Not Hispanic or Latino,,en,English,false,S,Single,1968 Cedar Ct,Detroit,MI,48212,Detroit County,(248) 976-2899,mobile,destiny.garcia61@example.com,LA17849-3,Medicaid,Food Service Worker,722,No,2026-02-24,Patient,Synthetic-USCDI-v6
eb5726b8-5b33-47b9-96e2-5ee6bcdf7e93,MRN323210,MI42986704,HP182851,2878,Sarah,Taylor,K,,1999-12-02,26,F,female,female,heterosexual,2028-9,Asian,N,Not Hispanic or Latino,,en,English,false,W,Widowed,1913 Cedar St,Saginaw,MI,48625,Saginaw County,(517) 642-3189,home,sarah.taylor55@example.com,LA30195-4,CHIP Medicaid,Software Developer,511,No,2026-02-24,Patient,Synthetic-USCDI-v6
3d73c3d8-3242-40ef-90b8-3700bba079bf,MRN547462,MI15345089,HP186114,1371,Lisa,Anderson,C,,1983-02-06,43,F,female,female,heterosexual,1002-5|2106-3,American Indian or Alaska Native|White,N,Not Hispanic or Latino,Chippewa Cree,es,Spanish,true,S,Single,8030 Maple Ln,Ann Arbor,MI,48117,Ann Arbor County,(517) 413-2678,work,lisa.anderson20@example.com,LA17849-3,Medicaid,Unemployed,N/A,No,2026-02-24,Patient,Synthetic-USCDI-v6
d614bc2f-67c3-4afb-885a-0940b1899726,MRN959607,MI50877490,HP438594,3368,Emma,Brown,D,,1958-11-02,67,F,male,female,heterosexual,2076-8,Native Hawaiian or Other Pacific Islander,N,Not Hispanic or Latino,,es,Spanish,true,S,Single,4955 Main Dr,Warren,MI,48082,Warren County,(313) 289-1953,work,emma.brown77@example.com,LA17849-3,Medicaid,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
d84c1587-58c7-48ce-ab30-5e9ca501c5af,MRN391339,MI55533532,HP151722,3675,Maria,Brown,C,,1987-12-03,38,F,female,female,heterosexual,2106-3|2054-5,White|Black or African American,H,Hispanic or Latino,,en,English,false,M,Married,9826 Pine Way,Dearborn,MI,48175,Dearborn County,(810) 642-2381,mobile,maria.brown35@example.com,LA30194-7,None/uninsured,Teacher,611,No,2026-02-24,Patient,Synthetic-USCDI-v6
79cd2813-83d7-4d89-b51e-69a84c61e83c,MRN650647,MI33590485,HP502479,8065,Noah,Martinez,A,,1992-02-13,34,M,male,male,homosexual,2076-8,Native Hawaiian or Other Pacific Islander,H,Hispanic or Latino,,en,English,false,U,Unknown,4863 Maple Way,Saginaw,MI,48608,Saginaw County,(517) 203-3943,home,noah.martinez39@example.com,LA30194-7,None/uninsured,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
a614eb16-de43-4ae0-8124-d7c3d2f9387b,MRN986375,MI15606363,HP609674,1660,Robert,Martinez,C,,1992-11-15,33,M,male,male,heterosexual,1002-5|2028-9,American Indian or Alaska Native|Asian,N,Not Hispanic or Latino,Chippewa Cree,en,English,false,S,Single,2967 Washington Ln,Detroit,MI,48268,Detroit County,(810) 310-6324,mobile,robert.martinez34@example.com,LA30196-2,Other public insurance,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
5e33c125-751e-4266-80d9-333a3409b11e,MRN573001,MI11406067,HP878046,3472,Aisha,Martinez,T,Jr.,1980-04-28,45,F,female,female,bisexual,2076-8|1002-5,Native Hawaiian or Other Pacific Islander|American Indian or Alaska Native,N,Not Hispanic or Latino,Sioux,en,English,false,S,Single,3896 River Ave,Saginaw,MI,48631,Saginaw County,(313) 240-8621,mobile,aisha.martinez20@example.com,LA15652-3,Medicare,Administrative Assistant,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
ba76c4ec-6693-4c97-b967-50edc2583a3d,MRN387382,MI37048561,HP522495,7519,Ana,Jackson,R,,1985-10-27,40,F,male,female,heterosexual,2106-3,White,H,Hispanic or Latino,,en,English,false,D,Divorced,2333 Lincoln St,Grand Rapids,MI,49532,Grand Rapids County,(248) 875-9373,home,ana.jackson13@example.com,LA30195-4,CHIP Medicaid,Security Guard,561,No,2026-02-24,Patient,Synthetic-USCDI-v6
ed442600-7b21-4e99-94c6-9d1ea6a50782,MRN415107,MI11448860,HP865164,7394,Robert,Taylor,D,,1939-05-11,86,M,male,male,homosexual,2054-5,Black or African American,N,Not Hispanic or Latino,,en,English,false,M,Married,9140 Elm Blvd,Ann Arbor,MI,48165,Ann Arbor County,(810) 748-5587,mobile,robert.taylor89@example.com,LA17849-3,Medicaid,Truck Driver,484,No,2026-02-24,Patient,Synthetic-USCDI-v6
17cd0347-9ceb-418a-ace0-2328a53859e6,MRN511976,MI20201421,HP934672,6619,Marcus,Johnson,A,,1995-05-17,30,M,female,male,heterosexual,2028-9|2106-3,Asian|White,N,Not Hispanic or Latino,,en,English,false,M,Married,4029 Main Blvd,Ann Arbor,MI,48180,Ann Arbor County,(616) 594-9525,home,marcus.johnson30@example.com,LA17849-3,Medicaid,Construction Worker,236,No,2026-02-24,Patient,Synthetic-USCDI-v6
